sys,sysname,arch,cpu-clock,isa,l1d_assoc,l1d_cache_lines,l1d_shared_by_threads,l1d_size,l2_assoc,l2_cache_lines,l2_shared_by_threads,l2_size,l3_assoc,l3_cache_lines,l3_shared_by_threads,l3_size,mem-size,mem-type,mem_clock,num-cpus,bus_speed,PS,executable,no_of_procs,runtime
hpcserver1010071160,Supermicro_X9DR3-F,IntelXeonE52640v2_DDR31600_32GB,2,X86_64,8,64,1,32,8,64,1,256,20,64,16,20480,32,DDR3,1600,16,29491.2,100,mantevo_miniFE.x_100_10,10,4.23676
hpcserver1010071160,Supermicro_X9DR3-F,IntelXeonE52640v2_DDR31600_32GB,2,X86_64,8,64,1,32,8,64,1,256,20,64,16,20480,32,DDR3,1600,16,29491.2,100,mantevo_miniFE.x_100_11,11,4.50088
hpcserver1010071160,Supermicro_X9DR3-F,IntelXeonE52640v2_DDR31600_32GB,2,X86_64,8,64,1,32,8,64,1,256,20,64,16,20480,32,DDR3,1600,16,29491.2,100,mantevo_miniFE.x_100_12,12,4.14768
hpcserver1010071160,Supermicro_X9DR3-F,IntelXeonE52640v2_DDR31600_32GB,2,X86_64,8,64,1,32,8,64,1,256,20,64,16,20480,32,DDR3,1600,16,29491.2,100,mantevo_miniFE.x_100_13,13,4.35367
hpcserver1010071160,Supermicro_X9DR3-F,IntelXeonE52640v2_DDR31600_32GB,2,X86_64,8,64,1,32,8,64,1,256,20,64,16,20480,32,DDR3,1600,16,29491.2,100,mantevo_miniFE.x_100_14,14,4.07416
hpcserver1010071160,Supermicro_X9DR3-F,IntelXeonE52640v2_DDR31600_32GB,2,X86_64,8,64,1,32,8,64,1,256,20,64,16,20480,32,DDR3,1600,16,29491.2,100,mantevo_miniFE.x_100_15,15,4.24627
hpcserver1010071160,Supermicro_X9DR3-F,IntelXeonE52640v2_DDR31600_32GB,2,X86_64,8,64,1,32,8,64,1,256,20,64,16,20480,32,DDR3,1600,16,29491.2,100,mantevo_miniFE.x_100_16,16,4.04255
hpcserver1010071160,Supermicro_X9DR3-F,IntelXeonE52640v2_DDR31600_32GB,2,X86_64,8,64,1,32,8,64,1,256,20,64,16,20480,32,DDR3,1600,16,29491.2,100,mantevo_miniFE.x_100_17,17,4.62069
hpcserver1010071160,Supermicro_X9DR3-F,IntelXeonE52640v2_DDR31600_32GB,2,X86_64,8,64,1,32,8,64,1,256,20,64,16,20480,32,DDR3,1600,16,29491.2,100,mantevo_miniFE.x_100_18,18,4.16883
hpcserver1010071160,Supermicro_X9DR3-F,IntelXeonE52640v2_DDR31600_32GB,2,X86_64,8,64,1,32,8,64,1,256,20,64,16,20480,32,DDR3,1600,16,29491.2,100,mantevo_miniFE.x_100_19,19,4.51057
hpcserver1010071160,Supermicro_X9DR3-F,IntelXeonE52640v2_DDR31600_32GB,2,X86_64,8,64,1,32,8,64,1,256,20,64,16,20480,32,DDR3,1600,16,29491.2,100,mantevo_miniFE.x_100_2,2,9.9728
hpcserver1010071160,Supermicro_X9DR3-F,IntelXeonE52640v2_DDR31600_32GB,2,X86_64,8,64,1,32,8,64,1,256,20,64,16,20480,32,DDR3,1600,16,29491.2,100,mantevo_miniFE.x_100_20,20,4.5519
